NU_ANO_CENSO;CODE;NAME;CO_ORGAO_REGIONAL;TP_SITUACAO_FUNCIONAMENTO;DT_ANO_LETIVO_INICIO;DT_ANO_LETIVO_TERMINO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;QT_FUNCIONARIOS
2018;53001168;CED PROJECAO BRASILIA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001370;COL PIO XII DROMOS;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001796;EC 711 NORTE;;4;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53001826;EDUCANDARIO ESPIRITO SANTO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53001834;EN DE BRASILIA;;4;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53002113;ESI - COL SAO CARLOS;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53002172;INST DE EDUC NDA JUNIOR;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53002202;PROCESSUS CED;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53002741;CED ALFA GAMA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53003276;MAT JI CURUMIM;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53003349;CED - CE E DESENV DE BRASILIA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53003373;C PRESBITERIANO DE EDUC;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53003543;COL DOMINGOS SAVIO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53003705;CED EVANGELICO EDUARDO CARLOS PEREIRA - CEDECAP;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53004841;JI COELHINHO BRANCO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53004892;CE MAE ADMIRAVEL;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53005325;CE CASTELINHO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53005449;CE SETE ESTRELAS;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53005821;ESC ADVENTISTA DE SOBRADINHO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53006089;CE JOAO WESLEY;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53006330;EC ARTEMISA;6;4;;;5;5301;53001;53;5300108;530010805;2;2;;;
2018;53006445;EC DA LAGOINHA;;4;;;5;5301;53001;53;5300108;530010805;2;2;;;
2018;53006453;EC MAJOR COSME DE FARIAS;;4;;;5;5301;53001;53;5300108;530010805;2;2;;;
2018;53006542;EC RETIRO DO MEIO;;4;;;5;5301;53001;53;5300108;530010805;2;2;;;
2018;53006577;EC TANGARA 106;;4;;;5;5301;53001;53;5300108;530010805;2;2;;;
2018;53007476;CE DO SESI - DF CEILANDIA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53008065;EC 57 DE CEILANDIA;8;4;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53008278;CE STELA BRITO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53000773;CR DA ASSOC PIONEIRAS SOCIAIS;;4;;;5;5301;53001;53;5300108;530010805;1;1;;;
2018;53082036;CR IRMAOZINHOS DE MARIA;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014138;LS - ESC TECNICA DE ENFERMAGEM;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014146;ESC ARCA DE NOE;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014197;COL INTELECTO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014456;C DE EDUC IVONE ARAUJO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014758;CED COMPACT JUNIOR;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014804;MAT E JI LOBINHO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015037;ESCOLA PEQUENO PRINCIPE;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015061;COL MASTER DO SABER;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015754;CENTRO DE ENSINO 403;15;4;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53015762;ESCOLA DE TI FONTENELE;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015851;COL IDEAL;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53032004;MARINI ENSINO INFANTIL;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53087020;COL FAMA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011570;BRINCANDO COM O VERDE;;4;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53011716;ESC CARROSSEL TOTAL;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011864;ESC DE EDUC INF LUCIANA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012224;JI REI LEAO PRIMEIRO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53005490;CED JOAO WESLEY;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53004132;EC 19 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;11;93
2018;53004140;ESC BILINGUE LIBRAS E PORTUGUES ESCRITO DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;20;119
2018;53004159;CEI 04 DE TAGUATINGA;3;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;12;74
2018;53007638;ESC INF FREDERICO OZANAM;8;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;8;40
2018;53007646;EC 01 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;14;64
2018;53007654;EC 02 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;14;14;62
2018;53007662;EC 03 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;25;17;101
2018;53007670;EC 06 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;21;91
2018;53007689;CEF 35 DE CEILANDIA;8;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;71
2018;53007697;EC 08 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;15;71
2018;53007719;EC 11 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;54
2018;53007727;EC 12 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;52
2018;53007735;EC 13 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;41
2018;53007743;EC 15 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;19;112
2018;53007751;EC 16 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;20;92
2018;53005155;EC BUCANHAO;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;5;4;30
2018;53005163;EC CHAPADINHA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;5;5;44
2018;53005171;CED 04 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;7;7;42
2018;53005180;EC INCRA 06;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;7;7;49
2018;53005198;EC INCRA 07;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;7;7;40
2018;53005201;EC POLO AGRICOLA DA TORRE;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;7;7;38
2018;53005210;CED IRMA MARIA REGINA VELANES REGIS;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;18;17;127
2018;53001052;CED JUSCELINO KUBITSCHEK - ASA NORTE I;99;3;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53008375;ESC PADRE DI FRANCIA;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;13;12;31
2018;53008383;CE CASINHA FELIZ;99;1;01/02/2018;08/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;20
2018;53008391;CEF 01 DO GUARA;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;10;83
2018;53008405;CEF 04 DO GUARA;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;23;19;139
2018;53008413;CEF 05 DO GUARA;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;19;15;86
2018;53008421;EC 08 DO GUARA;9;1;15/02/2018;20/01/2019;5;5301;53001;53;5300108;530010805;Estadual;Urbana;21;20;110
2018;53008430;CEF 08 DO GUARA;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;110
2018;53005970;CEF JUSCELINO KUBITSCHEK;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;15;100
2018;53005988;CEF PIPIRIPAU II;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;19;19;91
2018;53005996;CEF 01 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;20;141
2018;53006003;CEF 02 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;20;110
2018;53006011;EC MESTRE DARMAS;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;17;17;65
2018;53006020;CEF RIO PRETO;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;9;9;49
2018;53006038;CEF SAO JOSE;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;13;13;41
2018;53006046;CED TAQUARA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;18;17;100
2018;53006054;CED VARZEAS;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;14;14;66
2018;53006062;CED 01 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;25;25;194
2018;53006070;CEM 02 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;26;21;140
2018;53006097;CEE 01 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;26;26;189
2018;53006151;INST MONTE HOREBE PLANALTINA;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;18
2018;53009177;CEF 412 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;26;18;109
2018;53009185;EC 415 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;14;14;77
2018;53006810;CEF BURITI VERMELHO;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;5;5;32
2018;53006828;EC CAFE SEM TROCO;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;9;9;45
2018;53006836;EC CAPAO SECO;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;3;2;33
2018;53006844;EC CARIRU;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;5;5;24
2018;53006852;EC ITAPETI;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;4;4;18
2018;53006860;CEF JARDIM II;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;8;8;23
2018;53006879;EC LAMARAO;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;5;5;35
2018;53006887;EC NATUREZA;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;7;7;41
2018;53006895;EC QUEBRADA DOS NERIS;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;4;4;14
2018;53006917;EC SOBRADINHO DOS MELOS;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;6;6;33
2018;53006925;EC SUSSUARANA;17;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;3;3;15
2018;53006968;CED AGROURBANO IPE RIACHO FUNDO;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;72
2018;53006976;CEF TELEBRASILIA;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;24;24;122
2018;53006984;CEM 01 DO RIACHO FUNDO;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;21;19;141
2018;53006992;EC AGROVILA II;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;9;9;37
2018;53015908;C UNIVERSITARIO INST DE EDUC SUPERIOR DE BRASILIA - IESB - UNIDADE ASA SUL;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53009886;CE SANTA MARIA;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015380;IFB - CAMPUS RIACHO FUNDO;;1;07/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Federal;Urbana;12;12;111
2018;53015401;IFB - CAMPUS SAO SEBASTIAO;;1;07/02/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Federal;Urbana;13;13;104
2018;53015410;INST PEDAGOGICO CRESCER - IPEC - UNIDADE II;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;8;6;13
2018;53015444;REDE DE ENSINO CERTO TAGUATINGA NORTE;99;1;01/02/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;16;16;48
2018;53015452;EDUC DO SERVICO SOCIAL DO COMERCIO - EDUSESC - GAMA;99;1;05/02/2018;19/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;27;17;83
2018;53015487;ESC MUNDO DISNEY;99;1;29/01/2018;26/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;5;5;10
2018;53015495;COL MILITAR TIRADENTES;98;1;05/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;21;21;169
2018;53015509;COL EVOLUTIVO;99;1;01/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;9;15
2018;53015517;CEI 02 DE BRAZLANDIA;4;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;11;56
2018;53015525;INST SAO VICENTE DE PAULO;6;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;26
2018;53015541;CEI 03 DE SAO SEBASTIAO;18;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;9;9;56
2018;53015550;CEI 01 DE PLANALTINA;6;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;12;60
2018;53015568;CEI 01 DO RIACHO FUNDO I;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;9;9;61
2018;53015576;CEI 210 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;13;63
2018;53002385;CE JUSCELINO KUBITSCHEK;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53016629;CR MADRE CARMEN SALLES;99;3;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012240;C DE DESENV GLOBAL;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012259;CE PEQUENO SABIO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012291;ESC UNIVERSO INFANTIL;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012313;ESC DE EDUC INF BRINQUECRIANDO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012712;CR GAMADINHO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012879;COL DROMOS;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012925;ESC DO CAJE;;4;;;5;5301;53001;53;5300108;530010805;2;1;;;
2018;53013077;ESC LIVRE EXPRESSAO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013107;EQUIPE ENSINO MEDIO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013131;CED LUDOVICO PAVONI - GAMA;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013271;ASSOC BENEFICENTE EVANGELICA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013301;INST DE ENS DEL BAMBINO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013328;CURSO PROFISSIONALIZANTE DE ENFERMAGEM;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013590;ESC ADVENTISTA DE SAMAMBAIA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013646;INST DE EDUC PLANETA CRIANCA;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013689;COL TECNICO JOAO PAULO I;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013700;INST EDUCACIONAL FUTURO;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013786;CE SUPLETIVO DE SAMAMBAIA - CESUS;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013999;INST DE EDUC NDA SENIOR;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014030;C DE EDUC INTEGRAL BRASILIENSE;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014073;INST EVOLUCAO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015070;INEDITO - INST DE EDUC INTEGRAL TRANSDICIPLINAR;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014529;ESC CASA DA CRIANCA;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53041003;ESC APROVACAO;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53081005;CED TRES CORACOES;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53010000;CED 416 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;19;16;81
2018;53010787;ESC PIMENTINHAS;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53011210;INST DE EDUC ISAAC NEWTON;99;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53002199;INST NOSSA SENHORA DO CARMO;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53003985;COL RUI BARBOSA - CED;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53007581;C COMUNITARIO CENECISTA SAO JOAO BOSCO - CNEC;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53015029;CED EDUCARE BSB;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53088018;COL CURSO PODION;;4;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53007760;EC 17 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;18;80
2018;53007778;EC 18 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;10;10;59
2018;53007786;EC 19 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;47
2018;53011503;CEF 209 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;119
2018;53011511;EC 218 DE SANTA MARIA;15;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;16;84
2018;53011520;CED DARCY RIBEIRO;17;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;13;107
2018;53011562;CEF 519 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;109
2018;53011589;CEF 30 DE CEILANDIA;8;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;20;72
2018;53011597;CEF 427 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;89
2018;53011643;IESMA - INST EDUC SOUSA MACHADO;99;1;22/01/2018;10/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;6;6;9
2018;53011651;ESC MAGISTRAL;99;1;29/01/2018;11/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;30;19;39
2018;53011678;ESC ARTE E FANTASIA;99;1;29/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;5;4;8
2018;53011686;CEP SENAC - TAGUATINGA;99;1;02/01/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;28;28;80
2018;53011708;COL EDUCAR;99;1;29/01/2018;13/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;9;6;12
2018;53008448;COL ALUB - SEDE VI;99;1;31/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;23;23;66
2018;53008456;CED 01 DO GUARA;9;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;15;110
2018;53008464;CEM 01 DO GUARA;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;18;18;126
2018;53008472;CED 03 DO GUARA;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;36;27;118
2018;53008480;CED 04 DO GUARA;9;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;14;129
2018;53008502;CED JUSCELINO KUBITSCHEK - GUARA;99;1;29/01/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;50;50;159
2018;53008510;CED PROJECAO GUARA;99;1;29/01/2018;29/11/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;26;26;60
2018;53007158;ESC CASA DO SOL;99;2;;;5;5301;53001;53;5300108;530010805;4;2;;;
2018;53011201;CE INTERATIVO;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53014359;COL NOSSA SENHORA DAS VITORIAS;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53084063;CE UNIVERSO DA CRIANCA;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53012534;COL GUINESS;99;1;29/01/2018;07/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;27
2018;53012542;CED 04 DE SOBRADINHO;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;19;19;148
2018;53012550;EC LOBEIRAL;5;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;5;5;33
2018;53012569;CEI 210 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;56
2018;53012585;LAR EDUCANDARIO NOSSA SENHORA MONT SERRAT;99;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;4;4;7
2018;53012593;CEF 103 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;15;14;86
2018;53012607;CEM 417 DE SANTA MARIA;15;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;18;18;114
2018;53009193;EC 419 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;26;23;106
2018;53009207;EC 425 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;15;75
2018;53009215;EC 431 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;25;21;96
2018;53009223;EC 501 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;16;15;80
2018;53009231;EC 510 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;13;13;80
2018;53009240;EC 511 DE SAMAMBAIA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;18;18;80
2018;53009258;EC 614 DE SAMAMBAIA;10;1;15/02/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;12;11;60
2018;53009266;EC GUARIROBA;10;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;14;14;42
2018;53009312;CEF 01 DA CANDANGOLANDIA;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;16;59
2018;53009320;EC 01 DA CANDANGOLANDIA;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;19;14;63
2018;53009339;EC 02 DA CANDANGOLANDIA;7;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;11;11;48
2018;53009347;CEF TAMANDUA;2;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Rural;9;8;45
2018;53009355;CEF 106 DO RECANTO DAS EMAS;19;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;20;20;100
2018;53013816;ESC BANDEIRANTES;99;2;;;5;5301;53001;53;5300108;530010805;4;1;;;
2018;53013310;ESC TECNICA BRASILIENSE DE PROTESE DENTARIA;99;1;29/01/2018;21/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;4;4;14
2018;53013336;CEE 01 DE SANTA MARIA;15;1;15/02/2018;20/12/2018;5;5301;53001;53;5300108;530010805;Estadual;Urbana;27;27;129
2018;53009975;CASA DO PEQUENO POLEGAR;1;1;15/02/2018;22/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;7;7;38
2018;53009983;CED DELTA;99;1;05/02/2018;14/12/2018;5;5301;53001;53;5300108;530010805;Privada;Urbana;21;16;44
